CustomerID,Recency,Frequency,Monetary
14850,312,1,327.0
16953,31,1,21.0
18220,227,1,306.0
15494,22,2,1301.0
17501,221,2,290.0
14009,199,2,703.0
14157,20,2,433.0
17973,52,1,340.0
13833,160,1,389.0
16602,37,1,528.0
14723,11,6,1162.0
13893,298,1,825.0
18109,2,26,8109.0
16008,24,3,483.0
13539,86,3,639.0
16670,17,11,4134.0
15517,234,1,268.0
17611,8,15,4034.0
15744,78,1,35.0
13473,61,2,422.0
16392,270,1,229.0
14418,4,3,1944.0
14427,51,2,366.0
16313,4,2,277.0
17917,46,3,353.0
15321,71,3,2755.0
16030,310,1,334.0
17344,47,1,163.0
18144,8,12,2892.0
17860,369,1,254.0
15694,1,14,6483.0
15644,167,4,830.0
14546,6,5,2611.0
13645,121,1,252.0
18097,8,6,2707.0
14188,31,6,2063.0
16379,5,4,2163.0
15193,61,1,502.0
15888,81,1,171.0
13243,204,1,608.0
12852,295,1,313.0
16956,18,1,310.0
14413,363,1,125.0
13835,26,4,842.0
13611,90,3,1176.0
17048,118,3,928.0
17602,3,6,5141.0
13183,8,9,3971.0
15402,149,2,632.0
14229,52,3,1555.0
17287,27,7,1077.0
16723,92,2,592.0
15780,184,3,478.0
16529,191,1,458.0
16017,48,1,213.0
17180,57,4,801.0
16696,136,4,660.0
16063,261,1,336.0
16322,2,2,331.0
14493,8,5,2388.0
15275,38,1,621.0
17746,241,1,112.0
15615,11,23,10463.0
13404,2,2,253.0
14732,9,8,2721.0
17593,4,5,3944.0
15290,5,18,7956.0
15187,2,16,4777.0
16115,10,8,1692.0
16918,50,6,1082.0
14769,3,8,10764.0
16497,50,6,2975.0
15912,179,2,265.0
16442,2,3,622.0
13192,96,2,922.0
17007,51,6,895.0
16762,20,3,1512.0
14921,31,2,1321.0
13487,58,3,582.0
17341,157,3,797.0
17704,169,2,889.0
18156,13,2,745.0
15713,144,2,357.0
14829,30,4,702.0
15520,2,1,342.0
16405,303,2,167.0
17788,74,2,1118.0
18192,72,1,969.0
15705,202,1,144.0
12982,243,1,389.0
14693,265,1,174.0
16071,45,1,329.0
16013,4,47,37143.0
17562,15,7,1132.0
16959,88,1,119.0
18180,5,6,1850.0
12968,113,1,136.0
16927,116,3,545.0
14110,4,12,5707.0
15857,19,1,295.0
17855,373,1,210.0
16153,50,5,1831.0
13232,13,7,1367.0
17041,27,3,1088.0
14593,22,3,626.0
16141,89,1,624.0
16200,5,2,1085.0
15257,284,1,317.0
14974,38,1,116.0
18045,46,1,189.0
15703,265,1,211.0
17301,22,1,200.0
17211,27,8,2338.0
15529,23,11,4029.0
13126,5,8,2103.0
16755,115,3,1510.0
14461,149,3,2124.0
16209,89,5,2266.0
17527,54,4,946.0
14344,128,8,895.0
15069,180,1,1124.0
14049,17,4,5741.0
16753,59,1,233.0
13203,10,4,872.0
15820,320,1,207.0
16270,354,1,1149.0
13284,331,1,203.0
17142,240,1,582.0
16751,31,1,1768.0
16878,85,1,14.0
15980,89,3,2403.0
16144,247,1,175.0
17672,51,2,3184.0
16140,66,2,725.0
13735,25,4,2899.0
14191,2,13,4725.0
15808,307,4,3759.0
17114,6,8,819.0
15483,162,4,234.0
18130,16,3,1063.0
18188,16,3,2001.0
15720,25,1,604.0
15745,20,4,1103.0
13276,64,2,596.0
13736,6,2,747.0
15449,27,3,976.0
13642,216,1,357.0
16022,261,1,639.0
13851,96,3,2655.0
16103,8,6,1441.0
13798,2,57,37178.0
13161,314,1,114.0
12933,25,3,616.0
14194,5,21,11424.0
15334,157,3,359.0
16889,195,3,1599.0
15598,54,1,242.0
16250,262,2,392.0
17299,12,4,673.0
17415,80,1,507.0
14597,12,2,889.0
14984,20,2,215.0
13874,359,1,544.0
15645,19,1,615.0
14447,19,5,1176.0
14528,38,1,365.0
12912,3,5,1661.0
15789,359,1,349.0
17931,135,2,414.0
15346,333,1,254.0
12840,144,4,2742.0
17446,177,2,119.0
16097,241,1,185.0
14307,89,6,3008.0
14479,254,2,318.0
18048,204,2,173.0
17999,38,2,385.0
16340,108,1,563.0
15244,66,2,633.0
17383,5,1,203.0
13262,264,1,202.0
14592,36,3,568.0
13637,53,3,819.0
13292,39,2,582.0
15691,253,1,137.0
16623,246,1,130.0
13954,2,2,443.0
17201,54,1,347.0
13557,29,2,587.0
17988,12,7,203.0
13317,67,6,2284.0
16049,41,3,1128.0
16164,18,3,821.0
16466,34,7,1613.0
15569,104,5,1380.0
18055,8,10,6822.0
18032,335,1,75.0
13706,303,1,335.0
16997,289,3,707.0
15573,32,2,615.0
14100,138,1,199.0
16883,188,2,280.0
12971,4,86,11177.0
13420,150,2,160.0
16744,12,7,1321.0
12922,162,1,406.0
15881,313,5,504.0
15976,166,2,435.0
14712,30,3,916.0
15274,5,2,718.0
15793,15,3,967.0
17337,152,4,2068.0
16714,219,3,1175.0
15356,32,10,2777.0
13841,253,1,85.0
15574,178,4,713.0
14863,30,1,265.0
14881,20,1,257.0
17464,159,1,290.0
18006,24,1,448.0
17521,30,3,723.0
17277,228,2,1074.0
16572,128,3,1015.0
12916,139,4,3026.0
15860,41,8,985.0
14744,17,7,1103.0
17600,18,1,164.0
14856,37,3,1317.0
18178,129,4,1608.0
14015,53,1,916.0
17076,37,3,841.0
16596,16,2,253.0
15651,37,3,648.0
18011,374,1,102.0
12991,24,2,507.0
17391,164,2,510.0
17538,26,1,99.0
